repository_relative_path,size_bytes,size_mb,scene_id_inferred,detected_file_type,likely_raw_yolov11_detection_output,should_upload_to_onedrive,recommended_priority,recommended_onedrive_folder,parquet_columns_sample,sha256
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_birch.parquet,61311,0.058471,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,594e85328db74d7c6ebfb3d4b3e0936d3edd5ddf5e4dd4c1d6d35eeedea75068
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_dbscan.parquet,60849,0.05803,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,0d98999d9a06b9db6ba5cbeb3c73769bfd40b1c2bffc21e9c9c33cecd9257112
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_gmm.parquet,62513,0.059617,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,1b13fe74cbd9375c5a1f4b49d39170fe1115056ab1ff9db58bac5c64747d5c4a
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_hdbscan.parquet,61244,0.058407,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,d7ec8c7d52ec1733b1a915d3f0fff3d5b73896628d10753a687868701591b5b7
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_kmeans.parquet,62472,0.059578,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,9a8ae75a34c49cddaccdebf9d6d8989297bce52b81a401489e2ce72449add397
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/labels_optics.parquet,61214,0.058378,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,fd771664ea403d04eeece778d49508a20fe89012bcccb6eb079490d229a8283a
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/methods_summary.csv,1327,0.001266,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,5754961d6bb30dedd6997b6be0421bfd0d26b7aba3c74b2ce0c163600e63dec5
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/methods_summary.partial.csv,1327,0.001266,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,5754961d6bb30dedd6997b6be0421bfd0d26b7aba3c74b2ce0c163600e63dec5
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_birch.json,313,0.000299,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,167ad06964b20b0d66d0b28c460cc91b6d1ae1a0a581330473febf29ba009396
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_dbscan.json,328,0.000313,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,4e3d6db2d3d93abcc31544bbb8f798db0c9e848cadf2969fdc1bf0aa28eaf520
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_gmm.json,317,0.000302,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,789b222a72dc16a0f0629e411b3041326f7efd90f3e24913859421cfadb84e87
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_hdbscan.json,350,0.000334,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,7b02ad466f361624cfa2e46ba2941c3ee8c70a143a81d9d9850d1ccd4c723a24
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_kmeans.json,362,0.000345,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,a66ebec4e7ec8d4d07c8cc458e7034add71a35d0daa07805b194d0401f575c7b
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/stats_optics.json,340,0.000324,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,c6b3f6b8d9392c7fd74cec3544770f9a0709819ac7185b69b04763c1a56cba06
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_birch.csv,1132,0.00108,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,720b4244d753342f2e9151a6c4baf1151d08b101fec6c40e9fff0ea8af1f9441
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_dbscan.csv,1405,0.00134,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,fc5fb9ce29d2d4701bc4443cbabc1bce069386506ba1912650623fb9912eb2dd
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_gmm.csv,787,0.000751,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,6206c668f41f2baba28b380496bd2e74486c0968671fa807d1fba11188fcbe8f
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_hdbscan.csv,1811,0.001727,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,81d8dcbd3eba0261039367c67322e0bcf5cc75e75cb6461718ed7fe0e7175741
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_kmeans.csv,3234,0.003084,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,107067e253b7147ed932cb0d68e83b823d6dc4ebfbdd50d01956f3c09f5a6dbb
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_frame_span_straightness_dir/trials_optics.csv,4084,0.003895,bellevue_150th_se38th,unclear,false,true,P2,99_misc_review/,,f55d4dc9b75a0bcc368c5809f6f8dc0e9103d21ed7f81acb1d8585d500139c3a
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_straightness/labels_hdbscan.parquet,61378,0.058535,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,6d4851fd7e1950a60f8cf35e813efe15673f6ea0bb651b81536e461c4cd533c2
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_straightness/labels_kmeans.parquet,61323,0.058482,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,653697987d1ce1a1dd7188ae94a2035bb4d3cad703eaf420fcbf338192090059
data/processed/bellevue_150th_se38th/method_comparison_variant_plus_straightness/labels_optics.parquet,60854,0.058035,bellevue_150th_se38th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,23899372b389ef3d64ab24a456dc852dafb061560c262401aeb13b99d813de8b
data/processed/bellevue_150th_se38th/trajectories.parquet,916716833,874.249299,bellevue_150th_se38th,processed trajectory,false,true,P0,04_processed_trajectories_and_features/,track_id;frame;x;y;vx;vy;ax;ay,NOT_COMPUTED_LARGE_FILE_GT_268435456_BYTES
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/feature_variants/features_plus_frame_span.parquet,4183787,3.98997,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;midpoint_x;midpoint_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;midpoint_x_iso;midpoint_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0,2a11e1b754c87852e4946142bc9d600479341a399b02a1522b096ff5fd00dd3e
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_only/labels_hdbscan.parquet,133707,0.127513,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,c4af7ea0c43d4f3e6f9550d96173b24d83c845461c2a5364def25cd34a570436
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_only/labels_kmeans.parquet,133659,0.127467,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,485657f751b7759173d4d423adacd670fa6cfeffa5301f342ae1c5a9e5b67bbd
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_only/labels_optics.parquet,133703,0.127509,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,e6bb719556aad4a9811bebbd042a6d5bbb0d93b0058a88704715625844efb4b5
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_hdbscan.parquet,133707,0.127513,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,59cec148429615b7576eb3c41e54e3d87f4ebfd101fe11af689ec3ada4f35daf
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_kmeans.parquet,133659,0.127467,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,686d953186d7075997ec8ee117b8a71da0eb44f6598a5fb3a76225346da74c0d
data/processed/bellevue_ne8th/experiments/midpoint_iso_control_v1/method_comparison_variant_coords_plus_midpoint/labels_optics.parquet,133707,0.127513,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,a6ef60570ee6ea22531047b1c0abe4c7d2032ffb374ea8d493371ba87a1798d7
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/feature_variants/features_plus_frame_span.parquet,3393715,3.236499,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0;feat_1;feat_2;feat_3;feat_4,42495b25aac6efc680a546b643ebb05b3ede552e2b140e32da84790877a49309
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_hdbscan.parquet,133707,0.127513,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,c4af7ea0c43d4f3e6f9550d96173b24d83c845461c2a5364def25cd34a570436
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_kmeans.parquet,133659,0.127467,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,485657f751b7759173d4d423adacd670fa6cfeffa5301f342ae1c5a9e5b67bbd
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_coords_only/labels_optics.parquet,133703,0.127509,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,e6bb719556aad4a9811bebbd042a6d5bbb0d93b0058a88704715625844efb4b5
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_hdbscan.parquet,133707,0.127513,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,3d2bb97c120cb74fe3618e6e48b1010bbd2bd5269a4d74bd7a9b098802ccd6b1
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_kmeans.parquet,133659,0.127467,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,8d50f298965bc638a4d29a633464fca3559e70b065bf70e36d8a92b935cc0924
data/processed/bellevue_ne8th/experiments/straightness_iso_control_v1/method_comparison_variant_plus_straightness/labels_optics.parquet,133702,0.127508,bellevue_ne8th,trajectory/intermediate output,false,true,P2,04_processed_trajectories_and_features/,track_id;cluster_id,72f79021586b4a22ac21b89f66c7e4c184bd016cd3d7f0716ad511848ba17345
data/processed/bellevue_ne8th/feature_analysis/features_trimmed_frame_disp.parquet,12720582,12.131292,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,f627b4a9566dded7504b46dd8c54d838f1b857192b032f51b1733f56ecd9f7e2
data/processed/bellevue_ne8th/feature_analysis/features_trimmed_frame_disp_norm.parquet,5427397,5.175969,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;frame_start;frame_end;len_frames;frame_span;duration_s;start_x;start_y;end_x;end_y;delta_x;delta_y;path_length;displacement;straightness;dir_x;dir_y;mean_speed;max_speed;mean_accel,400b59562b64745e464cdee99e8e227c903429b933fa26a3f6616a0539a2b968
data/processed/bellevue_ne8th/feature_variants/features_plus_frame_span.parquet,3393715,3.236499,bellevue_ne8th,tracker output,false,true,P1,03_yolo_tracking_outputs/,track_id;start_x;start_y;end_x;end_y;start_x_iso;start_y_iso;end_x_iso;end_y_iso;frame_span;straightness;frame_span_scaled;straightness_scaled;dir_x_scaled;dir_y_scaled;feat_0;feat_1;feat_2;feat_3;feat_4,42495b25aac6efc680a546b643ebb05b3ede552e2b140e32da84790877a49309
