scene_id,split,entry_polygon_id,exit_polygon_id,movement_id,maneuver_type,valid_assigned_count,percentage_of_valid_assigned,observed,first_five_evidence_trajectory_ids,recording_coverage_count,recording_coverage_ids,first_start_frame,last_end_frame,protocol_version
bellevue_116th_ne12th,total,B,E,bellevue_116th_ne12th:B>E,left,11,0.524308865586,True,bellevue_116th_ne12th:426094|bellevue_116th_ne12th:467170|bellevue_116th_ne12th:470845|bellevue_116th_ne12th:470917|bellevue_116th_ne12th:474454,7,Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,50048,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,C,H,bellevue_116th_ne12th:C>H,right,16,0.762631077216,True,bellevue_116th_ne12th:109585|bellevue_116th_ne12th:18142|bellevue_116th_ne12th:18881|bellevue_116th_ne12th:421449|bellevue_116th_ne12th:434346,8,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35,1551,105881,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,C,E,bellevue_116th_ne12th:C>E,straight,321,15.3002859867,True,bellevue_116th_ne12th:100909|bellevue_116th_ne12th:10389|bellevue_116th_ne12th:10414|bellevue_116th_ne12th:104933|bellevue_116th_ne12th:106247,20,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_22-08-50|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_00-08-29|Bellevue_116th_NE12th__2017-09-11_01-08-29|Bellevue_116th_NE12th__2017-09-11_02-08-32|Bellevue_116th_NE12th__2017-09-11_03-08-30|Bellevue_116th_NE12th__2017-09-11_04-08-30|Bellevue_116th_NE12th__2017-09-11_05-08-39|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,106851,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,C,F,bellevue_116th_ne12th:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,D,E,bellevue_116th_ne12th:D>E,right,52,2.47855100095,True,bellevue_116th_ne12th:17439|bellevue_116th_ne12th:1806|bellevue_116th_ne12th:34368|bellevue_116th_ne12th:38235|bellevue_116th_ne12th:417181,8,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36,47,103619,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,D,F,bellevue_116th_ne12th:D>F,straight,618,29.4566253575,True,bellevue_116th_ne12th:101268|bellevue_116th_ne12th:101679|bellevue_116th_ne12th:10312|bellevue_116th_ne12th:10326|bellevue_116th_ne12th:10333,20,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_22-08-50|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_00-08-29|Bellevue_116th_NE12th__2017-09-11_01-08-29|Bellevue_116th_NE12th__2017-09-11_02-08-32|Bellevue_116th_NE12th__2017-09-11_03-08-30|Bellevue_116th_NE12th__2017-09-11_04-08-30|Bellevue_116th_NE12th__2017-09-11_05-08-39|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,106166,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,total,D,G,bellevue_116th_ne12th:D>G,left,136,6.48236415634,True,bellevue_116th_ne12th:10341|bellevue_116th_ne12th:110143|bellevue_116th_ne12th:110750|bellevue_116th_ne12th:111587|bellevue_116th_ne12th:115,16,Bellevue_116th_NE12th__2017-09-10_19-08-25|Bellevue_116th_NE12th__2017-09-10_20-09-12|Bellevue_116th_NE12th__2017-09-10_21-08-54|Bellevue_116th_NE12th__2017-09-10_23-08-29|Bellevue_116th_NE12th__2017-09-11_00-08-29|Bellevue_116th_NE12th__2017-09-11_01-08-29|Bellevue_116th_NE12th__2017-09-11_02-08-32|Bellevue_116th_NE12th__2017-09-11_03-08-30|Bellevue_116th_NE12th__2017-09-11_04-08-30|Bellevue_116th_NE12th__2017-09-11_06-08-30|Bellevue_116th_NE12th__2017-09-11_07-08-32|Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_17-08-39,90,106463,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,A,F,bellevue_150th_newport:A>F,right,101,1.10430789416,True,bellevue_150th_newport:1002647|bellevue_150th_newport:1004147|bellevue_150th_newport:1030600|bellevue_150th_newport:152592|bellevue_150th_newport:198871,17,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,365,103059,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,A,G,bellevue_150th_newport:A>G,straight,1654,18.0844084846,True,bellevue_150th_newport:1000176|bellevue_150th_newport:1003080|bellevue_150th_newport:1005633|bellevue_150th_newport:1005704|bellevue_150th_newport:1005945,19,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,23,107927,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,A,H,bellevue_150th_newport:A>H,left,58,0.634157008528,True,bellevue_150th_newport:1013651|bellevue_150th_newport:1013679|bellevue_150th_newport:1017428|bellevue_150th_newport:26185|bellevue_150th_newport:294814,11,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,780,105646,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,B,G,bellevue_150th_newport:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,B,H,bellevue_150th_newport:B>H,straight,382,4.17668926307,True,bellevue_150th_newport:1000721|bellevue_150th_newport:1000828|bellevue_150th_newport:1000851|bellevue_150th_newport:1003998|bellevue_150th_newport:1007030,23,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_00-08-29|Bellevue_150th_Newport__2017-09-11_01-08-29|Bellevue_150th_Newport__2017-09-11_03-08-29|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107943,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,B,E,bellevue_150th_newport:B>E,left,26,0.284277279685,True,bellevue_150th_newport:1024955|bellevue_150th_newport:129030|bellevue_150th_newport:129085|bellevue_150th_newport:203265|bellevue_150th_newport:260292,12,Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,5292,106926,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,C,H,bellevue_150th_newport:C>H,right,1727,18.882571616,True,bellevue_150th_newport:1000051|bellevue_150th_newport:1000098|bellevue_150th_newport:1001218|bellevue_150th_newport:1001228|bellevue_150th_newport:1001370,21,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_00-08-29|Bellevue_150th_Newport__2017-09-11_03-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107974,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,C,E,bellevue_150th_newport:C>E,straight,3933,43.0024054231,True,bellevue_150th_newport:10|bellevue_150th_newport:1000037|bellevue_150th_newport:1000079|bellevue_150th_newport:1000113|bellevue_150th_newport:1000173,24,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_00-08-29|Bellevue_150th_Newport__2017-09-11_01-08-29|Bellevue_150th_Newport__2017-09-11_02-08-29|Bellevue_150th_Newport__2017-09-11_03-08-29|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107970,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,C,F,bellevue_150th_newport:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,D,E,bellevue_150th_newport:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,D,F,bellevue_150th_newport:D>F,straight,619,6.76798600481,True,bellevue_150th_newport:1000529|bellevue_150th_newport:1000586|bellevue_150th_newport:1000612|bellevue_150th_newport:1000722|bellevue_150th_newport:1000837,23,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_22-08-28|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_00-08-29|Bellevue_150th_Newport__2017-09-11_02-08-29|Bellevue_150th_Newport__2017-09-11_03-08-29|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107942,future-transportation-polygon-reference-v1
bellevue_150th_newport,total,D,G,bellevue_150th_newport:D>G,left,646,7.06319702602,True,bellevue_150th_newport:1006633|bellevue_150th_newport:100741|bellevue_150th_newport:1014244|bellevue_150th_newport:1014693|bellevue_150th_newport:1021605,19,Bellevue_150th_Newport__2017-09-10_18-08-24|Bellevue_150th_Newport__2017-09-10_19-08-24|Bellevue_150th_Newport__2017-09-10_20-08-25|Bellevue_150th_Newport__2017-09-10_21-08-28|Bellevue_150th_Newport__2017-09-10_23-08-29|Bellevue_150th_Newport__2017-09-11_04-08-29|Bellevue_150th_Newport__2017-09-11_05-08-29|Bellevue_150th_Newport__2017-09-11_06-08-30|Bellevue_150th_Newport__2017-09-11_07-08-31|Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32|Bellevue_150th_Newport__2017-09-11_14-08-31|Bellevue_150th_Newport__2017-09-11_15-08-32|Bellevue_150th_Newport__2017-09-11_16-08-32|Bellevue_150th_Newport__2017-09-11_17-08-32,0,107973,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,A,F,bellevue_150th_eastgate:A>F,right,3404,13.2580331061,True,bellevue_150th_eastgate:1000053|bellevue_150th_eastgate:1000230|bellevue_150th_eastgate:1000408|bellevue_150th_eastgate:1001380|bellevue_150th_eastgate:1001536,23,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107864,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,A,G,bellevue_150th_eastgate:A>G,straight,2231,8.6893865628,True,bellevue_150th_eastgate:1002681|bellevue_150th_eastgate:1005034|bellevue_150th_eastgate:1005094|bellevue_150th_eastgate:1005150|bellevue_150th_eastgate:1005214,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107851,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,A,H,bellevue_150th_eastgate:A>H,left,2549,9.92794547225,True,bellevue_150th_eastgate:1001181|bellevue_150th_eastgate:1001223|bellevue_150th_eastgate:1001275|bellevue_150th_eastgate:1001291|bellevue_150th_eastgate:1001310,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107864,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,B,G,bellevue_150th_eastgate:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,B,H,bellevue_150th_eastgate:B>H,straight,7602,29.6085686465,True,bellevue_150th_eastgate:1000044|bellevue_150th_eastgate:1000095|bellevue_150th_eastgate:1000114|bellevue_150th_eastgate:100131|bellevue_150th_eastgate:1001679,24,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_00-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107904,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,B,E,bellevue_150th_eastgate:B>E,left,310,1.20740019474,True,bellevue_150th_eastgate:1007346|bellevue_150th_eastgate:1011456|bellevue_150th_eastgate:1013622|bellevue_150th_eastgate:1016548|bellevue_150th_eastgate:102538,17,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107694,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,total,C,H,bellevue_150th_eastgate:C>H,right,1436,5.59298928919,True,bellevue_150th_eastgate:1000720|bellevue_150th_eastgate:1002677|bellevue_150th_eastgate:1002936|bellevue_150th_eastgate:1006248|bellevue_150th_eastgate:1006437,23,Bellevue_150th_Eastgate__2017-09-10_18-08-24|Bellevue_150th_Eastgate__2017-09-10_19-08-25|Bellevue_150th_Eastgate__2017-09-10_20-08-25|Bellevue_150th_Eastgate__2017-09-10_21-08-28|Bellevue_150th_Eastgate__2017-09-10_22-08-28|Bellevue_150th_Eastgate__2017-09-10_23-08-29|Bellevue_150th_Eastgate__2017-09-11_01-08-29|Bellevue_150th_Eastgate__2017-09-11_02-08-29|Bellevue_150th_Eastgate__2017-09-11_03-08-30|Bellevue_150th_Eastgate__2017-09-11_04-08-29|Bellevue_150th_Eastgate__2017-09-11_05-08-30|Bellevue_150th_Eastgate__2017-09-11_06-08-30|Bellevue_150th_Eastgate__2017-09-11_07-08-31|Bellevue_150th_Eastgate__2017-09-11_08-08-31|Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32|Bellevue_150th_Eastgate__2017-09-11_13-08-32|Bellevue_150th_Eastgate__2017-09-11_14-08-31|Bellevue_150th_Eastgate__2017-09-11_15-08-33|Bellevue_150th_Eastgate__2017-09-11_16-08-33|Bellevue_150th_Eastgate__2017-09-11_17-08-33,0,107681,future-transportation-polygon-reference-v1
