scene,method,trial_index,fit_random_seed,params_json,n_total,n_clusters,cluster_count_error,n_outliers,pct_outliers,largest_cluster_ratio,fit_time_s,hg_estimated_target,silhouette_clustered_only,davies_bouldin_clustered_only,calinski_harabasz_clustered_only,quick_score,EMAS_HG,error,untargeted_selection_key_json,hg_expected_selection_key_json,selected_untargeted,selected_hg_expected_aware,interval_lower,interval_upper,interval_distance,pcms_strategy_id,selected_pcms,pcms_selection_key_json
bellevue_150th_se38th,kmeans,14,20263716,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",2865,15,3,0,0,0.274694589877836,0.0329828000394627,18,0.724257387097066,0.475911285555056,26594.717572875,0.530120785307797,0.843164826915192,,"[-0.7242573870970657, 0.4759112855550561, -26594.71757287501, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]","[3.0, -0.7242573870970657, 0.4759112855550561, -26594.71757287501, 0.27469458987783596, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,15,20263717,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",2865,16,2,0,0,0.27434554973822,0.027714499970898,18,0.694684445658402,0.491943054599635,27516.6336430117,0.574146344094684,0.868770798658047,,"[-0.694684445658402, 0.4919430545996355, -27516.63364301172, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]","[2.0, -0.694684445658402, 0.4919430545996355, -27516.63364301172, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,16,20263718,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",2865,17,1,0,0,0.27434554973822,0.0303009999915957,18,0.727325437466442,0.460104716051716,28663.5837183302,0.668175836139938,0.899642177602597,,"[-0.727325437466442, 0.460104716051716, -28663.58371833019, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]","[1.0, -0.727325437466442, 0.460104716051716, -28663.58371833019, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,17,20263719,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",2865,18,0,0,0,0.27434554973822,0.0308150999480858,18,0.725964530738855,0.488642807016679,29293.8597500735,0.94245131244267,0.926038953322219,,"[-0.7259645307388554, 0.48864280701667884, -29293.859750073498, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]","[0.0, -0.7259645307388554, 0.48864280701667884, -29293.859750073498, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]",False,True,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,18,20263720,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",2865,19,1,0,0,0.27434554973822,0.0323014999739825,18,0.651178771788953,0.569277065730505,29962.2304809629,0.661986188705299,0.891070216017195,,"[-0.6511787717889531, 0.5692770657305054, -29962.230480962935, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]","[1.0, -0.6511787717889531, 0.5692770657305054, -29962.230480962935, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,19,20263721,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",2865,20,2,0,0,0.27434554973822,0.0302013999316841,18,0.652532647964725,0.514214211016207,30676.8520990255,0.571545837878455,0.865677376110273,,"[-0.6525326479647247, 0.5142142110162075, -30676.85209902554, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]","[2.0, -0.6525326479647247, 0.5142142110162075, -30676.85209902554, 0.2743455497382199, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,kmeans,20,20263722,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",2865,21,3,0,0,0.222338568935427,0.0433330999221652,18,0.516077367609652,0.569477981789887,31195.2887182321,0.522927737801124,0.833952130781974,,"[-0.5160773676096518, 0.5694779817898866, -31195.288718232077, 0.22233856893542758, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]","[3.0, -0.5160773676096518, 0.5694779817898866, -31195.288718232077, 0.22233856893542758, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]",False,False,8,20,1,A5,False,
bellevue_150th_se38th,kmeans,21,20263723,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",2865,22,4,0,0,0.222338568935427,0.0431125999893993,18,0.511857125880218,0.585995518012794,30791.632591213,0.494884939689788,0.805299768867996,,"[-0.5118571258802178, 0.5859955180127939, -30791.63259121297, 0.22233856893542758, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]","[4.0, -0.5118571258802178, 0.5859955180127939, -30791.63259121297, 0.22233856893542758, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]",False,False,8,20,2,A5,False,
bellevue_150th_se38th,kmeans,22,20263724,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",2865,23,5,0,0,0.14694589877836,0.0338487999979406,18,0.464799597732546,0.614995952992404,31956.9980458384,0.481171886579276,0.781576160927539,,"[-0.46479959773254576, 0.6149959529924038, -31956.998045838423, 0.1469458987783595, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]","[5.0, -0.46479959773254576, 0.6149959529924038, -31956.998045838423, 0.1469458987783595, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]",False,False,8,20,3,A5,False,
bellevue_150th_se38th,kmeans,23,20263725,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",2865,24,6,0,0,0.144153577661431,0.0357435001060366,18,0.463783587941078,0.618630768308441,32139.0358239406,0.468235556366637,0.753887767292839,,"[-0.4637835879410783, 0.6186307683084414, -32139.035823940605, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]","[6.0, -0.4637835879410783, 0.6186307683084414, -32139.035823940605, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]",False,False,8,20,4,A5,False,
bellevue_150th_se38th,kmeans,24,20263726,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",2865,25,7,0,0,0.144502617801047,0.0404638999607414,18,0.451704195815561,0.649938394526152,32473.3487285659,0.45718910976961,0.724298827084101,,"[-0.45170419581556137, 0.6499383945261521, -32473.348728565918, 0.14450261780104712, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]","[7.0, -0.45170419581556137, 0.6499383945261521, -32473.348728565918, 0.14450261780104712, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,kmeans,25,20263727,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",2865,26,8,0,0,0.144153577661431,0.0422941000433638,18,0.468907822037842,0.626776254396775,33526.9020641958,0.450876778720389,0.698279079660584,,"[-0.4689078220378417, 0.6267762543967754, -33526.90206419576, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]","[8.0, -0.4689078220378417, 0.6267762543967754, -33526.90206419576, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]",False,False,8,20,6,A5,False,
bellevue_150th_se38th,kmeans,26,20263728,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",2865,27,9,0,0,0.143804537521815,0.0473563000559806,18,0.457259939058952,0.661106252819671,33376.758975921,0.443582965684353,0.66868338816794,,"[-0.45725993905895235, 0.6611062528196713, -33376.75897592099, 0.14380453752181502, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]","[9.0, -0.45725993905895235, 0.6611062528196713, -33376.75897592099, 0.14380453752181502, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]",False,False,8,20,7,A5,False,
bellevue_150th_se38th,kmeans,27,20263729,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",2865,28,10,0,0,0.144153577661431,0.0476575999055057,18,0.468568788813616,0.637624074840516,33933.0101196114,0.439545119379754,0.642299379307192,,"[-0.4685687888136161, 0.6376240748405155, -33933.01011961144, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]","[10.0, -0.4685687888136161, 0.6376240748405155, -33933.01011961144, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]",False,False,8,20,8,A5,False,
bellevue_150th_se38th,kmeans,28,20263730,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",2865,29,11,0,0,0.120418848167539,0.0423750000772997,18,0.447983575197425,0.691239201720585,33252.9054682832,0.435754748040168,0.613929979914996,,"[-0.44798357519742543, 0.6912392017205847, -33252.90546828322, 0.12041884816753927, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]","[11.0, -0.44798357519742543, 0.6912392017205847, -33252.90546828322, 0.12041884816753927, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]",False,False,8,20,9,A5,False,
bellevue_150th_se38th,kmeans,29,20263731,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",2865,30,12,0,0,0.144153577661431,0.0491743000457063,18,0.446937705947332,0.695867694816326,33008.5738683206,0.429722651920813,0.583565058361684,,"[-0.44693770594733223, 0.6958676948163258, -33008.57386832057, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]","[12.0, -0.44693770594733223, 0.6958676948163258, -33008.57386832057, 0.14415357766143105, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]",False,False,8,20,10,A5,False,
bellevue_150th_se38th,hdbscan,1,20263703,"{""min_cluster_size"": 80, ""min_samples"": 10}",2865,7,11,181,6.31762652705061,0.29284649776453,0.0347668000031262,18,0.725935120832691,0.581184918004578,15734.5301430092,0.421832041414557,0.602065007395811,,"[-0.7259351208326912, 0.5811849180045778, -15734.53014300923, 0.29284649776453053, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]","[11.0, 6.317626527050611, -0.7259351208326912, 0.5811849180045778, -15734.53014300923, 0.29284649776453053, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]",False,True,8,20,1,A5,True,"[1, 6.317626527050611, -0.7259351208326912, 0.5811849180045778, -15734.53014300923, 0.2928464977645305, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]"
bellevue_150th_se38th,hdbscan,2,20263704,"{""min_cluster_size"": 80, ""min_samples"": 20}",2865,7,11,269,9.3891797556719,0.301617873651772,0.0314584000734612,18,0.750113947621797,0.40402572889384,23819.8067354109,0.420010766847619,0.604233760968447,,"[-0.7501139476217971, 0.4040257288938401, -23819.806735410904, 0.30161787365177195, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]","[11.0, 9.389179755671902, -0.7501139476217971, 0.4040257288938401, -23819.806735410904, 0.30161787365177195, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]",False,False,8,20,1,A5,False,
bellevue_150th_se38th,hdbscan,3,20263705,"{""min_cluster_size"": 160, ""min_samples"": 10}",2865,4,14,203,7.08551483420593,0.346356123215627,0.0294757999945431,18,0.810771359654019,0.339155000822775,13920.6207538771,0.415735570058783,0.527516991902617,,"[-0.8107713596540186, 0.3391550008227747, -13920.620753877081, 0.34635612321562737, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]","[14.0, 7.0855148342059335, -0.8107713596540186, 0.3391550008227747, -13920.620753877081, 0.34635612321562737, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]",False,False,8,20,4,A5,False,
bellevue_150th_se38th,hdbscan,4,20263706,"{""min_cluster_size"": 160, ""min_samples"": 20}",2865,3,15,391,13.6474694589878,0.369846402586904,0.0317896999185904,18,0.844677022733758,0.175829034179734,24475.6067639034,0.40485246074561,0.496333982864531,,"[-0.8446770227337581, 0.17582903417973403, -24475.606763903408, 0.3698464025869038, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]","[15.0, 13.647469458987784, -0.8446770227337581, 0.17582903417973403, -24475.606763903408, 0.3698464025869038, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]",True,False,8,20,5,A5,False,
bellevue_150th_se38th,hdbscan,5,20263707,"{""min_cluster_size"": 320, ""min_samples"": 10}",2865,3,15,363,12.6701570680628,0.368505195843325,0.0293500999687239,18,0.831099891593994,0.187699762263997,20814.2766090616,0.40583734222512,0.496893856924331,,"[-0.8310998915939941, 0.18769976226399732, -20814.276609061606, 0.36850519584332536, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]","[15.0, 12.670157068062828, -0.8310998915939941, 0.18769976226399732, -20814.276609061606, 0.36850519584332536, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,hdbscan,6,20263708,"{""min_cluster_size"": 320, ""min_samples"": 20}",2865,3,15,391,13.6474694589878,0.369846402586904,0.0307137999916449,18,0.844677022733758,0.175829034179734,24475.6067639034,0.40485246074561,0.496333982864531,,"[-0.8446770227337581, 0.17582903417973403, -24475.606763903408, 0.3698464025869038, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]","[15.0, 13.647469458987784, -0.8446770227337581, 0.17582903417973403, -24475.606763903408, 0.3698464025869038, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,1,20263703,"{""max_eps"": 0.0105626297519378, ""min_samples"": 40, ""xi"": 0.05}",2865,8,10,1503,52.4607329842932,0.397209985315712,0.376541799982078,18,0.37275980751478,0.791139505301247,203625.935849482,0.301910716095,0.502048128536641,,"[-0.3727598075147803, 0.7911395053012473, -203625.93584948184, 0.39720998531571217, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 40, \""xi\"": 0.05}""]","[10.0, 52.460732984293195, -0.3727598075147803, 0.7911395053012473, -203625.93584948184, 0.39720998531571217, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,optics,2,20263704,"{""max_eps"": 0.020337294551748715, ""min_samples"": 40, ""xi"": 0.05}",2865,7,11,1100,38.3944153577661,0.430594900849858,0.697798599954695,18,0.848518189346141,0.404043128408653,140881.371351781,0.354022363691853,0.538244916494695,,"[-0.8485181893461409, 0.40404312840865314, -140881.3713517812, 0.43059490084985835, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 40, \""xi\"": 0.05}""]","[11.0, 38.39441535776614, -0.8485181893461409, 0.40404312840865314, -140881.3713517812, 0.43059490084985835, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,8,20,1,A5,False,
bellevue_150th_se38th,optics,3,20263705,"{""max_eps"": 0.037180729231304936, ""min_samples"": 40, ""xi"": 0.05}",2865,9,9,940,32.8097731239093,0.401558441558442,0.827866000006907,18,0.852240383702534,0.340394050514474,104571.045180759,0.379139092173337,0.611441555565209,,"[-0.8522403837025341, 0.34039405051447424, -104571.0451807585, 0.40155844155844156, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 40, \""xi\"": 0.05}""]","[9.0, 32.80977312390925, -0.8522403837025341, 0.34039405051447424, -104571.0451807585, 0.40155844155844156, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,optics,4,20263706,"{""max_eps"": 0.09623894321033927, ""min_samples"": 40, ""xi"": 0.05}",2865,12,6,685,23.9092495636998,0.361009174311927,0.978905300027691,18,0.841277102458385,0.308515325958298,48391.2045384475,0.424927112360096,0.717900262346341,,"[-0.841277102458385, 0.3085153259582977, -48391.20453844755, 0.3610091743119266, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 40, \""xi\"": 0.05}""]","[6.0, 23.909249563699827, -0.841277102458385, 0.3085153259582977, -48391.20453844755, 0.3610091743119266, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,True,8,20,0,A5,True,"[0, 23.909249563699827, -0.841277102458385, 0.3085153259582977, -48391.20453844755, 0.3610091743119266, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 40, \""xi\"": 0.05}""]"
bellevue_150th_se38th,optics,5,20263707,"{""max_eps"": 0.0105626297519378, ""min_samples"": 40, ""xi"": 0.07}",2865,7,11,1607,56.0907504363002,0.430047694753577,0.372788200038485,18,0.357458968540619,0.799756963996927,177616.97560798,0.286301540252255,0.462694180203216,,"[-0.35745896854061865, 0.7997569639969272, -177616.97560797966, 0.4300476947535771, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 40, \""xi\"": 0.07}""]","[11.0, 56.090750436300176, -0.35745896854061865, 0.7997569639969272, -177616.97560797966, 0.4300476947535771, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,8,20,1,A5,False,
bellevue_150th_se38th,optics,6,20263708,"{""max_eps"": 0.020337294551748715, ""min_samples"": 40, ""xi"": 0.07}",2865,4,14,1388,48.4467713787086,0.51455653351388,0.691419999930076,18,0.919029222757283,0.0828193465360603,106133.333538706,0.330444685906204,0.451064884561127,,"[-0.9190292227572834, 0.08281934653606032, -106133.33353870561, 0.5145565335138795, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 40, \""xi\"": 0.07}""]","[14.0, 48.446771378708554, -0.9190292227572834, 0.08281934653606032, -106133.33353870561, 0.5145565335138795, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,8,20,4,A5,False,
bellevue_150th_se38th,optics,7,20263709,"{""max_eps"": 0.037180729231304936, ""min_samples"": 40, ""xi"": 0.07}",2865,6,12,1072,37.4171029668412,0.431121026213051,0.812547899899073,18,0.895255206935224,0.110063987612765,48185.8510256087,0.364166592605094,0.533568015469696,,"[-0.895255206935224, 0.11006398761276505, -48185.85102560867, 0.43112102621305076, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 40, \""xi\"": 0.07}""]","[12.0, 37.417102966841185, -0.895255206935224, 0.11006398761276505, -48185.85102560867, 0.43112102621305076, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,8,20,2,A5,False,
bellevue_150th_se38th,optics,8,20263710,"{""max_eps"": 0.09623894321033927, ""min_samples"": 40, ""xi"": 0.07}",2865,9,9,788,27.5043630017452,0.378911892152142,0.985058000078425,18,0.870701309455996,0.151388588114325,24354.8914269465,0.399060975832137,0.637486801410178,,"[-0.8707013094559957, 0.1513885881143252, -24354.891426946462, 0.3789118921521425, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 40, \""xi\"": 0.07}""]","[9.0, 27.5043630017452, -0.8707013094559957, 0.1513885881143252, -24354.891426946462, 0.3789118921521425, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,8,20,0,A5,False,
bellevue_150th_se38th,optics,9,20263711,"{""max_eps"": 0.0105626297519378, ""min_samples"": 80, ""xi"": 0.05}",2865,3,15,2423,84.5724258289703,0.384615384615385,0.0858278999803587,18,0.678625526195128,0.417459453605966,541526.632540564,0.245974263790851,0.330206974724758,,"[-0.6786255261951276, 0.41745945360596576, -541526.6325405639, 0.38461538461538464, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 80, \""xi\"": 0.05}""]","[15.0, 84.57242582897034, -0.6786255261951276, 0.41745945360596576, -541526.6325405639, 0.38461538461538464, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,10,20263712,"{""max_eps"": 0.020337294551748715, ""min_samples"": 80, ""xi"": 0.05}",2865,3,15,952,33.2286212914485,0.390486147412441,0.604601999977604,18,0.931674299852372,0.0974241415907273,411333.467929011,0.371014093388629,0.465533662442114,,"[-0.931674299852372, 0.09742414159072739, -411333.46792901057, 0.3904861474124412, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 80, \""xi\"": 0.05}""]","[15.0, 33.22862129144852, -0.931674299852372, 0.09742414159072739, -411333.46792901057, 0.3904861474124412, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 80, \""xi\"": 0.05}""]",True,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,11,20263713,"{""max_eps"": 0.037180729231304936, ""min_samples"": 80, ""xi"": 0.05}",2865,3,15,814,28.4118673647469,0.376889322281814,0.740349799976684,18,0.924817512682329,0.105796110198371,352418.28728048,0.381319500847184,0.475494126351259,,"[-0.9248175126823294, 0.10579611019837064, -352418.28728048026, 0.37688932228181377, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 80, \""xi\"": 0.05}""]","[15.0, 28.411867364746946, -0.9248175126823294, 0.10579611019837064, -352418.28728048026, 0.37688932228181377, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,12,20263714,"{""max_eps"": 0.09623894321033927, ""min_samples"": 80, ""xi"": 0.05}",2865,6,12,505,17.6265270506108,0.333474576271186,0.898550199926831,18,0.889919460899985,0.155891111387198,105446.48201549,0.411459823311857,0.579075467358337,,"[-0.889919460899985, 0.15589111138719858, -105446.48201548988, 0.33347457627118643, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 80, \""xi\"": 0.05}""]","[12.0, 17.62652705061082, -0.889919460899985, 0.15589111138719858, -105446.48201548988, 0.33347457627118643, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,8,20,2,A5,False,
bellevue_150th_se38th,optics,13,20263715,"{""max_eps"": 0.0105626297519378, ""min_samples"": 80, ""xi"": 0.07}",2865,3,15,2423,84.5724258289703,0.384615384615385,0.0860324000241234,18,0.678625526195128,0.417459453605966,541526.632540564,0.245974263790851,0.330206974724758,,"[-0.6786255261951276, 0.41745945360596576, -541526.6325405639, 0.38461538461538464, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 80, \""xi\"": 0.07}""]","[15.0, 84.57242582897034, -0.6786255261951276, 0.41745945360596576, -541526.6325405639, 0.38461538461538464, ""{\""max_eps\"": 0.0105626297519378, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,14,20263716,"{""max_eps"": 0.020337294551748715, ""min_samples"": 80, ""xi"": 0.07}",2865,3,15,952,33.2286212914485,0.390486147412441,0.614424100029282,18,0.931674299852372,0.0974241415907273,411333.467929011,0.371014093388629,0.465533662442114,,"[-0.931674299852372, 0.09742414159072739, -411333.46792901057, 0.3904861474124412, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 80, \""xi\"": 0.07}""]","[15.0, 33.22862129144852, -0.931674299852372, 0.09742414159072739, -411333.46792901057, 0.3904861474124412, ""{\""max_eps\"": 0.020337294551748715, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,15,20263717,"{""max_eps"": 0.037180729231304936, ""min_samples"": 80, ""xi"": 0.07}",2865,3,15,814,28.4118673647469,0.376889322281814,0.754443899961188,18,0.924817512682329,0.105796110198371,352418.28728048,0.381319500847184,0.475494126351259,,"[-0.9248175126823294, 0.10579611019837064, -352418.28728048026, 0.37688932228181377, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 80, \""xi\"": 0.07}""]","[15.0, 28.411867364746946, -0.9248175126823294, 0.10579611019837064, -352418.28728048026, 0.37688932228181377, ""{\""max_eps\"": 0.037180729231304936, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,8,20,5,A5,False,
bellevue_150th_se38th,optics,16,20263718,"{""max_eps"": 0.09623894321033927, ""min_samples"": 80, ""xi"": 0.07}",2865,6,12,322,11.239092495637,0.3094769956744,0.902843300020322,18,0.869709007441091,0.174268086170254,84850.8347486953,0.424946972744011,0.591885661725963,,"[-0.8697090074410915, 0.17426808617025422, -84850.83474869526, 0.3094769956744003, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 80, \""xi\"": 0.07}""]","[12.0, 11.239092495636998, -0.8697090074410915, 0.17426808617025422, -84850.83474869526, 0.3094769956744003, ""{\""max_eps\"": 0.09623894321033927, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,8,20,2,A5,False,
bellevue_ne8th,kmeans,1,20264703,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",6321,2,7,0,0,0.542002847650688,0.0108646000735461,9,0.551800798301624,0.837129589658839,4146.46665990425,0.419356125884798,0.488933607730695,,"[-0.5518007983016237, 0.8371295896588385, -4146.466659904253, 0.5420028476506882, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]","[7.0, -0.5518007983016237, 0.8371295896588385, -4146.466659904253, 0.5420028476506882, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]",False,False,9,10,7,A5,False,
bellevue_ne8th,kmeans,2,20264704,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",6321,3,6,0,0,0.438063597532036,0.0134243000065907,9,0.625047886735878,0.604119819150351,4935.70294914057,0.447187204593962,0.566452184128142,,"[-0.6250478867358775, 0.6041198191503511, -4935.702949140566, 0.43806359753203605, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]","[6.0, -0.6250478867358775, 0.6041198191503511, -4935.702949140566, 0.43806359753203605, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]",False,False,9,10,6,A5,False,
bellevue_ne8th,kmeans,3,20264705,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",6321,4,5,0,0,0.298845119443126,0.0132354999659582,9,0.729949886922928,0.423566246137284,8907.36125310121,0.483402707187974,0.649081320863002,,"[-0.7299498869229283, 0.42356624613728455, -8907.361253101213, 0.2988451194431261, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]","[5.0, -0.7299498869229283, 0.42356624613728455, -8907.361253101213, 0.2988451194431261, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]",False,False,9,10,5,A5,False,
